Zipcode,Housing,Transportation,Food,Healthcare,Personal Insurance,Apparel,Services,Entertainment,Other,Monthly Expense,Income Adjustment Factor,City,State
46740,1800,600,500,340,1000,250,300,350,200,5340,0.9,BERNE,IN
46740,1600,600,500,340,1000,250,300,350,200,5140,0.8,GENEVA,IN
46741,2000,600,500,340,1000,250,300,350,200,5540,1,GRABILL,IN
46741,2200,600,500,340,1000,250,300,350,200,5740,1.1,LEO,IN
46742,2400,600,500,340,1000,250,300,350,200,5940,1.2,BUTLER,IN
46742,1800,600,500,340,1000,250,300,350,200,5340,0.9,HAMILTON,IN
46743,1600,600,500,340,1000,250,300,350,200,5140,0.8,HARLAN,IN
46745,2000,600,500,340,1000,250,300,350,200,5540,1,HOAGLAND,IN
46746,2200,600,500,340,1000,250,300,350,200,5740,1.1,HOWE,IN
46747,2400,600,500,340,1000,250,300,350,200,5940,1.2,HUDSON,IN
46748,1800,600,500,340,1000,250,300,350,200,5340,0.9,HUNTERTOWN,IN
46750,1600,600,500,340,1000,250,300,350,200,5140,0.8,HUNTINGTON,IN
46755,2000,600,500,340,1000,250,300,350,200,5540,1,KENDALLVILLE,IN
46759,2200,600,500,340,1000,250,300,350,200,5740,1.1,KEYSTONE,IN
46760,2400,600,500,340,1000,250,300,350,200,5940,1.2,KIMMELL,IN
46760,1800,600,500,340,1000,250,300,350,200,5340,0.9,LIGONIER,IN
46761,1600,600,500,340,1000,250,300,350,200,5140,0.8,LAGRANGE,IN
46763,2000,600,500,340,1000,250,300,350,200,5540,1,LAOTTO,IN
46764,2200,600,500,340,1000,250,300,350,200,5740,1.1,COLUMBIA CITY,IN
46764,2400,600,500,340,1000,250,300,350,200,5940,1.2,LARWILL,IN
46765,1800,600,500,340,1000,250,300,350,200,5340,0.9,LEO,IN
46766,1600,600,500,340,1000,250,300,350,200,5140,0.8,LIBERTY CENTER,IN
46766,2000,600,500,340,1000,250,300,350,200,5540,1,PONETO,IN
46767,2200,600,500,340,1000,250,300,350,200,5740,1.1,LIGONIER,IN
46769,2400,600,500,340,1000,250,300,350,200,5940,1.2,BERNE,IN
46770,1800,600,500,340,1000,250,300,350,200,5340,0.9,MARKLE,IN
46771,1600,600,500,340,1000,250,300,350,200,5140,0.8,MONGO,IN
46772,2000,600,500,340,1000,250,300,350,200,5540,1,MONROE,IN
46773,2200,600,500,340,1000,250,300,350,200,5740,1.1,MONROEVILLE,IN
46774,2400,600,500,340,1000,250,300,350,200,5940,1.2,NEW HAVEN,IN
46776,1800,600,500,340,1000,250,300,350,200,5340,0.9,ORLAND,IN
46777,1600,600,500,340,1000,250,300,350,200,5140,0.8,OSSIAN,IN
46778,2000,600,500,340,1000,250,300,350,200,5540,1,KEYSTONE,IN
46779,2200,600,500,340,1000,250,300,350,200,5740,1.1,ANGOLA,IN
46779,2400,600,500,340,1000,250,300,350,200,5940,1.2,PLEASANT LAKE,IN
46780,1800,600,500,340,1000,250,300,350,200,5340,0.9,PLEASANT MILLS,IN
46781,1600,600,500,340,1000,250,300,350,200,5140,0.8,PONETO,IN
46782,2000,600,500,340,1000,250,300,350,200,5540,1,PREBLE,IN
46783,2200,600,500,340,1000,250,300,350,200,5740,1.1,ROANOKE,IN
46784,2400,600,500,340,1000,250,300,350,200,5940,1.2,ROME CITY,IN
46784,1800,600,500,340,1000,250,300,350,200,5340,0.9,WOLCOTTVILLE,IN
46785,1600,600,500,340,1000,250,300,350,200,5140,0.8,SAINT JOE,IN
46786,2000,600,500,340,1000,250,300,350,200,5540,1,SOUTH MILFORD,IN
46787,2200,600,500,340,1000,250,300,350,200,5740,1.1,SOUTH WHITLEY,IN
46788,2400,600,500,340,1000,250,300,350,200,5940,1.2,LEO,IN
46788,1800,600,500,340,1000,250,300,350,200,5340,0.9,SPENCERVILLE,IN
46789,1600,600,500,340,1000,250,300,350,200,5140,0.8,STROH,IN
46791,2000,600,500,340,1000,250,300,350,200,5540,1,OSSIAN,IN
46791,2200,600,500,340,1000,250,300,350,200,5740,1.1,UNIONDALE,IN
46792,2400,600,500,340,1000,250,300,350,200,5940,1.2,WARREN,IN
46793,1800,600,500,340,1000,250,300,350,200,5340,0.9,WATERLOO,IN
46794,1600,600,500,340,1000,250,300,350,200,5140,0.8,WAWAKA,IN
46795,2000,600,500,340,1000,250,300,350,200,5540,1,WOLCOTTVILLE,IN
46796,2200,600,500,340,1000,250,300,350,200,5740,1.1,WOLFLAKE,IN
46797,2400,600,500,340,1000,250,300,350,200,5940,1.2,WOODBURN,IN
46798,1800,600,500,340,1000,250,300,350,200,5340,0.9,OSSIAN,IN
46798,1600,600,500,340,1000,250,300,350,200,5140,0.8,YODER,IN
46799,2000,600,500,340,1000,250,300,350,200,5540,1,ZANESVILLE,IN
46801,2200,600,500,340,1000,250,300,350,200,5740,1.1,FORT WAYNE,IN
46802,2400,600,500,340,1000,250,300,350,200,5940,1.2,FORT WAYNE,IN
46803,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WAYNE,IN
46804,1600,600,500,340,1000,250,300,350,200,5140,0.8,FORT WAYNE,IN
46805,2000,600,500,340,1000,250,300,350,200,5540,1,FORT WAYNE,IN
46806,2200,600,500,340,1000,250,300,350,200,5740,1.1,FORT WAYNE,IN
46807,2400,600,500,340,1000,250,300,350,200,5940,1.2,FORT WAYNE,IN
46808,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WAYNE,IN
46809,1600,600,500,340,1000,250,300,350,200,5140,0.8,FORT WAYNE,IN
46814,2000,600,500,340,1000,250,300,350,200,5540,1,FORT WAYNE,IN
46815,2200,600,500,340,1000,250,300,350,200,5740,1.1,FORT WAYNE,IN
46816,2400,600,500,340,1000,250,300,350,200,5940,1.2,FORT WAYNE,IN
46818,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WAYNE,IN
46819,1600,600,500,340,1000,250,300,350,200,5140,0.8,FORT WAYNE,IN
46825,2000,600,500,340,1000,250,300,350,200,5540,1,FORT WAYNE,IN
46825,2200,600,500,340,1000,250,300,350,200,5740,1.1,FORT WAYNE,IN
46835,2400,600,500,340,1000,250,300,350,200,5940,1.2,FORT WAYNE,IN
46845,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WAYNE,IN
46850,1600,600,500,340,1000,250,300,350,200,5140,0.8,FORT WAYNE,IN
46851,2000,600,500,340,1000,250,300,350,200,5540,1,FORT WAYNE,IN
46852,2200,600,500,340,1000,250,300,350,200,5740,1.1,FORT WAYNE,IN
46853,2400,600,500,340,1000,250,300,350,200,5940,1.2,FORT WAYNE,IN
46854,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WAYNE,IN
46855,1600,600,500,340,1000,250,300,350,200,5140,0.8,FORT WAYNE,IN
46856,2000,600,500,340,1000,250,300,350,200,5540,1,FORT WAYNE,IN
46857,2200,600,500,340,1000,250,300,350,200,5740,1.1,FORT WAYNE,IN
46858,2400,600,500,340,1000,250,300,350,200,5940,1.2,FORT WAYNE,IN
46859,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WAYNE,IN
46860,1600,600,500,340,1000,250,300,350,200,5140,0.8,FORT WAYNE,IN
46861,2000,600,500,340,1000,250,300,350,200,5540,1,FORT WAYNE,IN
46862,2200,600,500,340,1000,250,300,350,200,5740,1.1,FORT WAYNE,IN
46863,2400,600,500,340,1000,250,300,350,200,5940,1.2,FORT WAYNE,IN
46864,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WAYNE,IN
46865,1600,600,500,340,1000,250,300,350,200,5140,0.8,FORT WAYNE,IN
46866,2000,600,500,340,1000,250,300,350,200,5540,1,FORT WAYNE,IN
46867,2200,600,500,340,1000,250,300,350,200,5740,1.1,FORT WAYNE,IN
46868,2400,600,500,340,1000,250,300,350,200,5940,1.2,FORT WAYNE,IN
46869,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WAYNE,IN
46885,1600,600,500,340,1000,250,300,350,200,5140,0.8,FORT WAYNE,IN
46895,2000,600,500,340,1000,250,300,350,200,5540,1,FORT WAYNE,IN
46896,2200,600,500,340,1000,250,300,350,200,5740,1.1,FORT WAYNE,IN
46898,2400,600,500,340,1000,250,300,350,200,5940,1.2,FORT WAYNE,IN
46899,1800,600,500,340,1000,250,300,350,200,5340,0.9,FORT WAYNE,IN
46901,1600,600,500,340,1000,250,300,350,200,5140,0.8,KOKOMO,IN
46902,2000,600,500,340,1000,250,300,350,200,5540,1,KOKOMO,IN
46903,2200,600,500,340,1000,250,300,350,200,5740,1.1,KOKOMO,IN
46904,2400,600,500,340,1000,250,300,350,200,5940,1.2,KOKOMO,IN
46910,1800,600,500,340,1000,250,300,350,200,5340,0.9,AKRON,IN
46910,1600,600,500,340,1000,250,300,350,200,5140,0.8,ROCHESTER,IN
46911,2000,600,500,340,1000,250,300,350,200,5540,1,AMBOY,IN
46911,2200,600,500,340,1000,250,300,350,200,5740,1.1,PERU,IN
46913,2400,600,500,340,1000,250,300,350,200,5940,1.2,FLORA,IN
46914,1800,600,500,340,1000,250,300,350,200,5340,0.9,BUNKER HILL,IN
46914,1600,600,500,340,1000,250,300,350,200,5140,0.8,PERU,IN
46915,2000,600,500,340,1000,250,300,350,200,5540,1,BURLINGTON,IN
46915,2200,600,500,340,1000,250,300,350,200,5740,1.1,FLORA,IN
46916,2400,600,500,340,1000,250,300,350,200,5940,1.2,BURROWS,IN
46917,1800,600,500,340,1000,250,300,350,200,5340,0.9,CAMDEN,IN
46917,1600,600,500,340,1000,250,300,350,200,5140,0.8,FLORA,IN
46919,2000,600,500,340,1000,250,300,350,200,5540,1,CONVERSE,IN
46919,2200,600,500,340,1000,250,300,350,200,5740,1.1,MARION,IN
46920,2400,600,500,340,1000,250,300,350,200,5940,1.2,CUTLER,IN
46920,1800,600,500,340,1000,250,300,350,200,5340,0.9,FLORA,IN
46921,1600,600,500,340,1000,250,300,350,200,5140,0.8,PERU,IN
46922,2000,600,500,340,1000,250,300,350,200,5540,1,DELONG,IN
46923,2200,600,500,340,1000,250,300,350,200,5740,1.1,DELPHI,IN
46926,2400,600,500,340,1000,250,300,350,200,5940,1.2,DENVER,IN
46926,1800,600,500,340,1000,250,300,350,200,5340,0.9,PERU,IN
46928,1600,600,500,340,1000,250,300,350,200,5140,0.8,FAIRMOUNT,IN
46929,2000,600,500,340,1000,250,300,350,200,5540,1,FLORA,IN
46930,2200,600,500,340,1000,250,300,350,200,5740,1.1,GAS CITY,IN
46931,2400,600,500,340,1000,250,300,350,200,5940,1.2,FULTON,IN
46932,1800,600,500,340,1000,250,300,350,200,5340,0.9,GALVESTON,IN
46932,1600,600,500,340,1000,250,300,350,200,5140,0.8,KOKOMO,IN
46933,2000,600,500,340,1000,250,300,350,200,5540,1,GAS CITY,IN
46936,2200,600,500,340,1000,250,300,350,200,5740,1.1,GREENTOWN,IN
46936,2400,600,500,340,1000,250,300,350,200,5940,1.2,KOKOMO,IN
46937,1800,600,500,340,1000,250,300,350,200,5340,0.9,HEMLOCK,IN
46938,1600,600,500,340,1000,250,300,350,200,5140,0.8,GAS CITY,IN
46939,2000,600,500,340,1000,250,300,350,200,5540,1,KEWANNA,IN
46939,2200,600,500,340,1000,250,300,350,200,5740,1.1,ROCHESTER,IN
46940,2400,600,500,340,1000,250,300,350,200,5940,1.2,LA FONTAINE,IN
46940,1800,600,500,340,1000,250,300,350,200,5340,0.9,MARION,IN
46941,1600,600,500,340,1000,250,300,350,200,5140,0.8,LAGRO,IN
46941,2000,600,500,340,1000,250,300,350,200,5540,1,WABASH,IN
46942,2200,600,500,340,1000,250,300,350,200,5740,1.1,LAKE CICOTT,IN
46943,2400,600,500,340,1000,250,300,350,200,5940,1.2,NORTH MANCHESTER,IN
46945,1800,600,500,340,1000,250,300,350,200,5340,0.9,LEITERS FORD,IN
46946,1600,600,500,340,1000,250,300,350,200,5140,0.8,LIBERTY MILLS,IN
46947,2000,600,500,340,1000,250,300,350,200,5540,1,LOGANSPORT,IN
46950,2200,600,500,340,1000,250,300,350,200,5740,1.1,LOGANSPORT,IN
46950,2400,600,500,340,1000,250,300,350,200,5940,1.2,LUCERNE,IN
46951,1800,600,500,340,1000,250,300,350,200,5340,0.9,MACY,IN
46951,1600,600,500,340,1000,250,300,350,200,5140,0.8,ROCHESTER,IN
46952,2000,600,500,340,1000,250,300,350,200,5540,1,MARION,IN
46953,2200,600,500,340,1000,250,300,350,200,5740,1.1,MARION,IN
46957,2400,600,500,340,1000,250,300,350,200,5940,1.2,MATTHEWS,IN
46958,1800,600,500,340,1000,250,300,350,200,5340,0.9,MEXICO,IN
46959,1600,600,500,340,1000,250,300,350,200,5140,0.8,PERU,IN
46960,2000,600,500,340,1000,250,300,350,200,5540,1,MONTEREY,IN
46961,2200,600,500,340,1000,250,300,350,200,5740,1.1,PERU,IN
46962,2400,600,500,340,1000,250,300,350,200,5940,1.2,NORTH MANCHESTER,IN
46965,1800,600,500,340,1000,250,300,350,200,5340,0.9,OAKFORD,IN
46967,1600,600,500,340,1000,250,300,350,200,5140,0.8,LOGANSPORT,IN
46968,2000,600,500,340,1000,250,300,350,200,5540,1,MONTEREY,IN
46970,2200,600,500,340,1000,250,300,350,200,5740,1.1,PERU,IN
46974,2400,600,500,340,1000,250,300,350,200,5940,1.2,ROANN,IN
46974,1800,600,500,340,1000,250,300,350,200,5340,0.9,WABASH,IN
46975,1600,600,500,340,1000,250,300,350,200,5140,0.8,ROCHESTER,IN
46977,2000,600,500,340,1000,250,300,350,200,5540,1,DELPHI,IN
46978,2200,600,500,340,1000,250,300,350,200,5740,1.1,LOGANSPORT,IN
46978,2400,600,500,340,1000,250,300,350,200,5940,1.2,ROYAL CENTER,IN
46979,1800,600,500,340,1000,250,300,350,200,5340,0.9,KOKOMO,IN
46979,1600,600,500,340,1000,250,300,350,200,5140,0.8,RUSSIAVILLE,IN
46980,2000,600,500,340,1000,250,300,350,200,5540,1,SERVIA,IN
46982,2200,600,500,340,1000,250,300,350,200,5740,1.1,NORTH MANCHESTER,IN
46982,2400,600,500,340,1000,250,300,350,200,5940,1.2,SILVER LAKE,IN
46984,1800,600,500,340,1000,250,300,350,200,5340,0.9,SOMERSET,IN
46985,1600,600,500,340,1000,250,300,350,200,5140,0.8,STAR CITY,IN
46986,2000,600,500,340,1000,250,300,350,200,5540,1,GREENTOWN,IN
46986,2200,600,500,340,1000,250,300,350,200,5740,1.1,KOKOMO,IN
46987,2400,600,500,340,1000,250,300,350,200,5940,1.2,SWEETSER,IN
46988,1800,600,500,340,1000,250,300,350,200,5340,0.9,LOGANSPORT,IN
46988,1600,600,500,340,1000,250,300,350,200,5140,0.8,TWELVE MILE,IN
46989,2000,600,500,340,1000,250,300,350,200,5540,1,UPLAND,IN
46990,2200,600,500,340,1000,250,300,350,200,5740,1.1,URBANA,IN
46990,2400,600,500,340,1000,250,300,350,200,5940,1.2,WABASH,IN
46991,1800,600,500,340,1000,250,300,350,200,5340,0.9,MARION,IN
46991,1600,600,500,340,1000,250,300,350,200,5140,0.8,VAN BUREN,IN
46992,2000,600,500,340,1000,250,300,350,200,5540,1,WABASH,IN
46994,2200,600,500,340,1000,250,300,350,200,5740,1.1,LOGANSPORT,IN
46994,2400,600,500,340,1000,250,300,350,200,5940,1.2,WALTON,IN
46996,1800,600,500,340,1000,250,300,350,200,5340,0.9,WINAMAC,IN
46998,1600,600,500,340,1000,250,300,350,200,5140,0.8,KOKOMO,IN
47001,2000,600,500,340,1000,250,300,350,200,5540,1,AURORA,IN
47001,2200,600,500,340,1000,250,300,350,200,5740,1.1,LAWRENCEBURG,IN
47003,2400,600,500,340,1000,250,300,350,200,5940,1.2,COLLEGE CORNER,OH
47006,1800,600,500,340,1000,250,300,350,200,5340,0.9,BATESVILLE,IN
47010,1600,600,500,340,1000,250,300,350,200,5140,0.8,BATH,IN
47010,2000,600,500,340,1000,250,300,350,200,5540,1,COLLEGE CORNER,OH
47011,2200,600,500,340,1000,250,300,350,200,5740,1.1,VEVAY,IN
47012,2400,600,500,340,1000,250,300,350,200,5940,1.2,BROOKVILLE,IN
47016,1800,600,500,340,1000,250,300,350,200,5340,0.9,BROOKVILLE,IN
47016,1600,600,500,340,1000,250,300,350,200,5140,0.8,CEDAR GROVE,IN
47017,2000,600,500,340,1000,250,300,350,200,5540,1,CROSS PLAINS,IN
47017,2200,600,500,340,1000,250,300,350,200,5740,1.1,VERSAILLES,IN
47018,2400,600,500,340,1000,250,300,350,200,5940,1.2,DILLSBORO,IN
47019,1800,600,500,340,1000,250,300,350,200,5340,0.9,EAST ENTERPRISE,IN
47020,1600,600,500,340,1000,250,300,350,200,5140,0.8,FLORENCE,IN
47020,2000,600,500,340,1000,250,300,350,200,5540,1,VEVAY,IN
47021,2200,600,500,340,1000,250,300,350,200,5740,1.1,FRIENDSHIP,IN
47022,2400,600,500,340,1000,250,300,350,200,5940,1.2,GUILFORD,IN
47023,1800,600,500,340,1000,250,300,350,200,5340,0.9,HOLTON,IN
47023,1600,600,500,340,1000,250,300,350,200,5140,0.8,VERSAILLES,IN
47024,2000,600,500,340,1000,250,300,350,200,5540,1,LAUREL,IN
47025,2200,600,500,340,1000,250,300,350,200,5740,1.1,LAWRENCEBURG,IN
47030,2400,600,500,340,1000,250,300,350,200,5940,1.2,LAUREL,IN
47030,1800,600,500,340,1000,250,300,350,200,5340,0.9,METAMORA,IN
47031,1600,600,500,340,1000,250,300,350,200,5140,0.8,MILAN,IN
47032,2000,600,500,340,1000,250,300,350,200,5540,1,MOORES HILL,IN
47033,2200,600,500,340,1000,250,300,350,200,5740,1.1,MORRIS,IN
47034,2400,600,500,340,1000,250,300,350,200,5940,1.2,NAPOLEON,IN
47035,1800,600,500,340,1000,250,300,350,200,5340,0.9,BROOKVILLE,IN
47036,1600,600,500,340,1000,250,300,350,200,5140,0.8,BATESVILLE,IN
47037,2000,600,500,340,1000,250,300,350,200,5540,1,OSGOOD,IN
47038,2200,600,500,340,1000,250,300,350,200,5740,1.1,FLORENCE,IN
47038,2400,600,500,340,1000,250,300,350,200,5940,1.2,RISING SUN,IN
47039,1800,600,500,340,1000,250,300,350,200,5340,0.9,PIERCEVILLE,IN
47040,1600,600,500,340,1000,250,300,350,200,5140,0.8,RISING SUN,IN
47041,2000,600,500,340,1000,250,300,350,200,5540,1,SUNMAN,IN
47042,2200,600,500,340,1000,250,300,350,200,5740,1.1,VERSAILLES,IN
47043,2400,600,500,340,1000,250,300,350,200,5940,1.2,VEVAY,IN
47060,1800,600,500,340,1000,250,300,350,200,5340,0.9,HARRISON,OH
47102,1600,600,500,340,1000,250,300,350,200,5140,0.8,AUSTIN,IN
47102,2000,600,500,340,1000,250,300,350,200,5540,1,SCOTTSBURG,IN
47106,2200,600,500,340,1000,250,300,350,200,5740,1.1,BORDEN,IN
47107,2400,600,500,340,1000,250,300,350,200,5940,1.2,PALMYRA,IN
47108,1800,600,500,340,1000,250,300,350,200,5340,0.9,CAMPBELLSBURG,IN
47108,1600,600,500,340,1000,250,300,350,200,5140,0.8,SALEM,IN
47110,2000,600,500,340,1000,250,300,350,200,5540,1,BRANDENBURG,KY
47111,2200,600,500,340,1000,250,300,350,200,5740,1.1,CHARLESTOWN,IN
47112,2400,600,500,340,1000,250,300,350,200,5940,1.2,CORYDON,IN
47114,1800,600,500,340,1000,250,300,350,200,5340,0.9,CRANDALL,IN
47114,1600,600,500,340,1000,250,300,350,200,5140,0.8,NEW SALISBURY,IN
47115,2000,600,500,340,1000,250,300,350,200,5540,1,DEPAUW,IN
47115,2200,600,500,340,1000,250,300,350,200,5740,1.1,NEW SALISBURY,IN
47116,2400,600,500,340,1000,250,300,350,200,5940,1.2,ECKERTY,IN
47116,1800,600,500,340,1000,250,300,350,200,5340,0.9,ENGLISH,IN
47117,1600,600,500,340,1000,250,300,350,200,5140,0.8,ELIZABETH,IN
47118,2000,600,500,340,1000,250,300,350,200,5540,1,ENGLISH,IN
47119,2200,600,500,340,1000,250,300,350,200,5740,1.1,FLOYDS KNOBS,IN
47120,2400,600,500,340,1000,250,300,350,200,5940,1.2,FREDERICKSBURG,IN
47120,1800,600,500,340,1000,250,300,350,200,5340,0.9,PALMYRA,IN
47122,1600,600,500,340,1000,250,300,350,200,5140,0.8,GEORGETOWN,IN
47123,2000,600,500,340,1000,250,300,350,200,5540,1,ENGLISH,IN
47124,2200,600,500,340,1000,250,300,350,200,5740,1.1,GREENVILLE,IN
47125,2400,600,500,340,1000,250,300,350,200,5940,1.2,HARDINSBURG,IN
47125,1800,600,500,340,1000,250,300,350,200,5340,0.9,PALMYRA,IN
47126,1600,600,500,340,1000,250,300,350,200,5140,0.8,HENRYVILLE,IN
47129,2000,600,500,340,1000,250,300,350,200,5540,1,JEFFERSONVILLE,IN
47130,2200,600,500,340,1000,250,300,350,200,5740,1.1,JEFFERSONVILLE,IN
47131,2400,600,500,340,1000,250,300,350,200,5940,1.2,CLARKSVILLE,IN
47131,1800,600,500,340,1000,250,300,350,200,5340,0.9,JEFFERSONVILLE,IN
47135,1600,600,500,340,1000,250,300,350,200,5140,0.8,ELIZABETH,IN
47135,2000,600,500,340,1000,250,300,350,200,5540,1,LACONIA,IN
47136,2200,600,500,340,1000,250,300,350,200,5740,1.1,LANESVILLE,IN
47137,2400,600,500,340,1000,250,300,350,200,5940,1.2,CORYDON,IN
47137,1800,600,500,340,1000,250,300,350,200,5340,0.9,LEAVENWORTH,IN
47138,1600,600,500,340,1000,250,300,350,200,5140,0.8,LEXINGTON,IN
47140,2000,600,500,340,1000,250,300,350,200,5540,1,ENGLISH,IN
47140,2200,600,500,340,1000,250,300,350,200,5740,1.1,MARENGO,IN
47141,2400,600,500,340,1000,250,300,350,200,5940,1.2,LEXINGTON,IN
47141,1800,600,500,340,1000,250,300,350,200,5340,0.9,MARYSVILLE,IN
47142,1600,600,500,340,1000,250,300,350,200,5140,0.8,BRANDENBURG,KY
47143,2000,600,500,340,1000,250,300,350,200,5540,1,HENRYVILLE,IN
47143,2200,600,500,340,1000,250,300,350,200,5740,1.1,MEMPHIS,IN
47145,2400,600,500,340,1000,250,300,350,200,5940,1.2,ENGLISH,IN
47145,1800,600,500,340,1000,250,300,350,200,5340,0.9,MILLTOWN,IN
47146,1600,600,500,340,1000,250,300,350,200,5140,0.8,MOUNT SAINT FRANCIS,IN
47147,2000,600,500,340,1000,250,300,350,200,5540,1,LEXINGTON,IN
47147,2200,600,500,340,1000,250,300,350,200,5740,1.1,NABB,IN
47150,2400,600,500,340,1000,250,300,350,200,5940,1.2,NEW ALBANY,IN
47151,1800,600,500,340,1000,250,300,350,200,5340,0.9,NEW ALBANY,IN
47161,1600,600,500,340,1000,250,300,350,200,5140,0.8,NEW SALISBURY,IN
47162,2000,600,500,340,1000,250,300,350,200,5540,1,CHARLESTOWN,IN
47162,2200,600,500,340,1000,250,300,350,200,5740,1.1,NEW WASHINGTON,IN
47163,2400,600,500,340,1000,250,300,350,200,5940,1.2,CHARLESTOWN,IN
47163,1800,600,500,340,1000,250,300,350,200,5340,0.9,OTISCO,IN
47164,1600,600,500,340,1000,250,300,350,200,5140,0.8,PALMYRA,IN
47165,2000,600,500,340,1000,250,300,350,200,5540,1,PEKIN,IN
47166,2200,600,500,340,1000,250,300,350,200,5740,1.1,NEW SALISBURY,IN
47166,2400,600,500,340,1000,250,300,350,200,5940,1.2,RAMSEY,IN
47167,1800,600,500,340,1000,250,300,350,200,5340,0.9,SALEM,IN
47170,1600,600,500,340,1000,250,300,350,200,5140,0.8,SCOTTSBURG,IN
47172,2000,600,500,340,1000,250,300,350,200,5540,1,SELLERSBURG,IN
47174,2200,600,500,340,1000,250,300,350,200,5740,1.1,ENGLISH,IN
47175,2400,600,500,340,1000,250,300,350,200,5940,1.2,ENGLISH,IN
47177,1800,600,500,340,1000,250,300,350,200,5340,0.9,HENRYVILLE,IN
47201,1600,600,500,340,1000,250,300,350,200,5140,0.8,COLUMBUS,IN
47202,2000,600,500,340,1000,250,300,350,200,5540,1,COLUMBUS,IN
47203,2200,600,500,340,1000,250,300,350,200,5740,1.1,COLUMBUS,IN
47220,2400,600,500,340,1000,250,300,350,200,5940,1.2,BROWNSTOWN,IN
47223,1800,600,500,340,1000,250,300,350,200,5340,0.9,BUTLERVILLE,IN
47224,1600,600,500,340,1000,250,300,350,200,5140,0.8,CANAAN,IN
47224,2000,600,500,340,1000,250,300,350,200,5540,1,MADISON,IN
47225,2200,600,500,340,1000,250,300,350,200,5740,1.1,CLARKSBURG,IN
47226,2400,600,500,340,1000,250,300,350,200,5940,1.2,CLIFFORD,IN
47227,1800,600,500,340,1000,250,300,350,200,5340,0.9,COMMISKEY,IN
47228,1600,600,500,340,1000,250,300,350,200,5140,0.8,CORTLAND,IN
47229,2000,600,500,340,1000,250,300,350,200,5540,1,CROTHERSVILLE,IN
47230,2200,600,500,340,1000,250,300,350,200,5740,1.1,DEPUTY,IN
47231,2400,600,500,340,1000,250,300,350,200,5940,1.2,DUPONT,IN
47232,1800,600,500,340,1000,250,300,350,200,5340,0.9,ELIZABETHTOWN,IN
47234,1600,600,500,340,1000,250,300,350,200,5140,0.8,FLAT ROCK,IN
47235,2000,600,500,340,1000,250,300,350,200,5540,1,FREETOWN,IN
47236,2200,600,500,340,1000,250,300,350,200,5740,1.1,ELIZABETHTOWN,IN
47240,2400,600,500,340,1000,250,300,350,200,5940,1.2,GREENSBURG,IN
47243,1800,600,500,340,1000,250,300,350,200,5340,0.9,HANOVER,IN
47243,1600,600,500,340,1000,250,300,350,200,5140,0.8,MADISON,IN
47244,2000,600,500,340,1000,250,300,350,200,5540,1,HARTSVILLE,IN
47245,2200,600,500,340,1000,250,300,350,200,5740,1.1,HAYDEN,IN
47246,2400,600,500,340,1000,250,300,350,200,5940,1.2,HOPE,IN
47247,1800,600,500,340,1000,250,300,350,200,5340,0.9,COLUMBUS,IN
47250,1600,600,500,340,1000,250,300,350,200,5140,0.8,MADISON,IN
47250,2000,600,500,340,1000,250,300,350,200,5540,1,MADISON,IN
47260,2200,600,500,340,1000,250,300,350,200,5740,1.1,MEDORA,IN
47263,2400,600,500,340,1000,250,300,350,200,5940,1.2,NEW POINT,IN
47264,1800,600,500,340,1000,250,300,350,200,5340,0.9,NORMAN,IN
47265,1600,600,500,340,1000,250,300,350,200,5140,0.8,NORTH VERNON,IN
47270,2000,600,500,340,1000,250,300,350,200,5540,1,DEPUTY,IN
47270,2200,600,500,340,1000,250,300,350,200,5740,1.1,PARIS CROSSING,IN
47272,2400,600,500,340,1000,250,300,350,200,5940,1.2,SAINT PAUL,IN
47273,1800,600,500,340,1000,250,300,350,200,5340,0.9,SCIPIO,IN
47274,1600,600,500,340,1000,250,300,350,200,5140,0.8,SEYMOUR,IN
47280,2000,600,500,340,1000,250,300,350,200,5540,1,TAYLORSVILLE,IN
47281,2200,600,500,340,1000,250,300,350,200,5740,1.1,VALLONIA,IN
47282,2400,600,500,340,1000,250,300,350,200,5940,1.2,VERNON,IN
47283,1800,600,500,340,1000,250,300,350,200,5340,0.9,WESTPORT,IN
47302,1600,600,500,340,1000,250,300,350,200,5140,0.8,MUNCIE,IN
47303,2000,600,500,340,1000,250,300,350,200,5540,1,MUNCIE,IN
